Region,Month of Period End,Property Type,Region Type,Seasonally Adjusted,State Code,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,New Listings,New Listings Mom,New Listings Yoy
"Los Angeles, CA",April 2014,All Residential,Place/City,False,CA,0.996384248,-0.2%,-1.1%,2347,12.0%,-9.1%,5584,1.7%,31.6%,22,-2,4,$494K,-0.2%,14.9%,3267,-0.6%,-7.1%
"Los Angeles, CA",October 2017,All Residential,Place/City,False,CA,1.000748238,-0.1%,0.8%,2423,0.9%,4.8%,6539,-3.6%,-13.2%,38,-2,1,$655K,-0.8%,7.4%,2885,-0.4%,0.7%
"New York, NY",July 2017,All Residential,Place/City,False,NY,0.974288631,0.1%,0.3%,1986,-8.8%,5.2%,22069,-0.2%,-10.4%,74,-4,-16,$607K,1.2%,5.6%,3927,-39.4%,13.1%
"New York, NY",July 2019,All Residential,Place/City,False,NY,0.967009033,-0.1%,-0.1%,2088,6.6%,-3.1%,19056,-7.8%,-17.7%,85,-5,13,$675K,-2.2%,0.3%,3486,-7.7%,-15.0%
"Houston, TX",March 2013,All Residential,Place/City,False,TX,0.973300343,0.6%,1.1%,2551,32.9%,18.0%,6817,-2.0%,-32.3%,39,-13,-31,$162K,1.6%,4.3%,3402,12.1%,-3.0%
"Houston, TX",August 2015,All Residential,Place/City,False,TX,0.978572241,0.1%,-0.5%,2735,-11.0%,-3.8%,8531,2.5%,26.5%,25,4,6,$196K,-2.5%,5.4%,3534,-15.3%,2.8%
"Los Angeles, CA metro area",January 2013,All Residential,Metro,False,CA,0.993916334,0.2%,1.8%,5482,-25.8%,8.7%,10018,0.2%,-60.4%,30,-1,-40,$340K,-3.7%,17.2%,6896,62.6%,-16.9%
"Los Angeles, CA metro area",April 2019,All Residential,Metro,False,CA,0.992742010,0.3%,-1.2%,6027,12.3%,-0.5%,19457,3.5%,20.1%,48,-3,14,$626K,0.5%,2.6%,8289,7.0%,-4.7%
"Chicago, IL metro area",June 2014,All Residential,Metro,False,IL,0.973903665,0.1%,0.1%,9741,13.8%,1.0%,35499,7.6%,10.9%,32,-5,-7,$220K,4.8%,6.5%,13519,-4.3%,10.8%
"Chicago, IL metro area",February 2015,All Residential,Metro,False,IL,0.958095263,-0.1%,-1.1%,5095,2.6%,1.5%,30671,2.6%,11.6%,77,7,12,$172K,-3.4%,8.9%,9842,15.4%,6.5%
"Chicago, IL metro area",December 2016,All Residential,Metro,False,IL,0.966170954,-0.2%,0.3%,7149,-0.6%,-2.7%,24246,-14.2%,-10.8%,54,5,-5,$216K,0.5%,8.0%,4625,-29.6%,-8.3%
"Los Angeles, CA",April 2012,All Residential,Place/City,False,CA,0.980667248,0.4%,0.2%,2558,-0.7%,9.7%,7980,-2.9%,-32.4%,49,-12,-7,$325K,1.6%,0.0%,3157,-1.9%,-14.5%
"Los Angeles, CA",August 2012,All Residential,Place/City,False,CA,0.990594902,-0.3%,1.2%,2991,11.1%,18.0%,6033,-11.0%,-48.1%,34,-2,-19,$350K,0.0%,7.7%,2845,-5.6%,-20.8%
"Los Angeles, CA",January 2016,All Residential,Place/City,False,CA,0.988948289,-0.4%,0.2%,1760,-27.9%,4.5%,5608,11.6%,4.6%,39,8,-2,$559K,-0.2%,10.7%,2717,63.6%,-7.3%
"Los Angeles, CA",July 2016,All Residential,Place/City,False,CA,0.998946740,-0.3%,-0.1%,2516,-8.7%,-9.6%,7180,5.3%,11.9%,30,0,7,$607K,2.9%,8.5%,3395,-5.1%,-1.6%
"New York, NY",September 2018,All Residential,Place/City,False,NY,0.965473706,-0.6%,-1.0%,1797,-16.8%,-7.9%,22882,-0.3%,8.6%,64,-1,-3,$631K,-2.3%,2.7%,4657,24.0%,3.3%
"Houston, TX",August 2016,All Residential,Place/City,False,TX,0.972102073,-0.2%,-0.6%,2987,9.8%,9.2%,9596,-1.2%,12.5%,30,1,5,$210K,-2.3%,7.1%,3462,-8.2%,-2.0%
"Houston, TX",May 2019,All Residential,Place/City,False,TX,0.975947882,0.3%,0.3%,3237,14.0%,2.6%,10847,4.7%,10.4%,32,-3,7,$240K,4.3%,7.6%,4598,4.9%,1.5%
"Los Angeles, CA metro area",July 2015,All Residential,Metro,False,CA,0.996502093,0.0%,0.0%,7590,0.8%,12.3%,17587,3.1%,3.9%,30,1,9,$505K,-0.6%,6.3%,9258,-1.2%,7.2%
"Los Angeles, CA metro area",November 2019,All Residential,Metro,False,CA,0.995486755,0.2%,0.4%,5508,-11.6%,8.4%,16088,-11.0%,-15.4%,49,0,4,$640K,-0.8%,2.4%,4898,-28.4%,-16.8%
"Washington, DC metro area",April 2020,All Residential,Metro,False,DC,1.000564650,0.0%,0.3%,5633,-7.8%,-16.5%,11639,2.3%,-16.3%,23,-4,-1,$446K,2.1%,6.2%,6210,-26.9%,-36.0%
"Phoenix, AZ",June 2012,All Residential,Place/City,False,AZ,1.009420534,0.6%,2.4%,2538,3.0%,-24.0%,5383,1.8%,-36.6%,34,-7,-24,$125K,0.0%,43.8%,2757,0.9%,-12.2%
"Los Angeles, CA metro area",April 2012,All Residential,Metro,False,CA,0.981187836,0.2%,0.1%,6658,-2.4%,5.9%,21468,-4.9%,-32.2%,56,-8,-6,$315K,1.6%,-3.1%,7915,-6.0%,-15.4%
"Washington, DC metro area",February 2017,All Residential,Metro,False,DC,0.988546206,0.2%,0.5%,4371,5.7%,8.1%,12527,5.7%,-11.1%,46,-3,-18,$365K,2.2%,6.1%,7209,32.9%,12.1%
"Chicago, IL metro area",July 2014,All Residential,Metro,False,IL,0.973601625,0.0%,-0.1%,9697,-0.5%,-5.3%,37459,5.5%,15.3%,33,1,-5,$220K,0.0%,8.9%,12578,-7.0%,5.4%
"Chicago, IL metro area",May 2018,All Residential,Metro,False,IL,0.978301724,0.1%,0.0%,10685,16.2%,-1.6%,29183,7.4%,-1.1%,26,-5,-3,$255K,0.8%,2.0%,14743,1.5%,4.0%
"Chicago, IL metro area",March 2019,All Residential,Metro,False,IL,0.972957561,0.5%,0.0%,7069,41.5%,-10.2%,27644,8.9%,9.7%,56,-14,8,$245K,4.6%,-0.2%,13612,30.8%,-1.9%
"Boston, MA metro area",January 2014,All Residential,Metro,False,MA,0.977522342,-0.1%,0.8%,2580,-31.9%,1.2%,12929,-0.7%,-7.3%,101,15,-13,$367K,-1.1%,12.9%,3241,79.0%,-11.6%
"Philadelphia, PA metro area",November 2014,All Residential,Metro,False,PA,0.946685370,0.1%,0.5%,1532,-15.9%,6.1%,11463,-4.5%,6.6%,54,-5,-4,$152K,1.3%,0.7%,1913,-30.2%,0.7%
"Seattle, WA metro area",November 2012,All Residential,Metro,False,WA,0.989639683,-0.3%,1.5%,3142,-6.5%,22.4%,7046,-11.7%,-42.2%,31,-1,-31,$320K,3.2%,18.3%,2484,-23.1%,-5.6%
"Seattle, WA metro area",July 2014,All Residential,Metro,False,WA,1.000572708,-0.3%,-0.8%,4389,0.3%,-2.7%,9461,13.1%,6.3%,13,1,1,$380K,-1.3%,4.8%,5307,-0.2%,1.8%
"Seattle, WA metro area",May 2016,All Residential,Metro,False,WA,1.030965287,0.3%,1.7%,4761,14.6%,3.2%,5239,3.4%,-22.0%,7,-1,-2,$440K,2.3%,10.2%,5950,1.2%,2.3%
"Seattle, WA metro area",August 2016,All Residential,Metro,False,WA,1.014577139,-0.6%,0.7%,5300,3.7%,12.8%,6614,-0.5%,-8.4%,10,2,-4,$450K,0.0%,9.0%,5368,-8.3%,11.7%
"Seattle, WA metro area",December 2017,All Residential,Metro,False,WA,1.010084293,-0.2%,0.4%,3858,-6.0%,0.4%,2458,-30.9%,-27.0%,15,3,-4,$530K,0.9%,15.2%,1638,-41.6%,-9.7%
"Phoenix, AZ",September 2012,All Residential,Place/City,False,AZ,1.008053172,-0.4%,1.9%,1981,-17.7%,-25.4%,5749,4.1%,-22.9%,36,1,-18,$130K,4.0%,44.0%,2560,-11.4%,-11.8%
"Phoenix, AZ",August 2015,All Residential,Place/City,False,AZ,0.978938075,-0.1%,0.5%,2029,-10.8%,10.0%,5761,-0.7%,-15.4%,43,-1,-8,$198K,-0.8%,8.4%,2349,-4.8%,4.9%
"New York, NY",August 2017,All Residential,Place/City,False,NY,0.969801599,-0.4%,0.1%,2461,23.9%,8.9%,21014,-4.8%,-14.3%,72,-2,-7,$635K,4.6%,13.4%,3683,-6.2%,11.1%
"New York, NY",December 2018,All Residential,Place/City,False,NY,0.964297484,-0.1%,-0.5%,1806,0.5%,-12.7%,21973,-4.7%,8.6%,78,5,1,$650K,1.6%,6.6%,2085,-36.2%,0.3%
"Houston, TX",December 2014,All Residential,Place/City,False,TX,0.978680283,0.2%,0.5%,2665,21.9%,4.8%,5973,-5.3%,-1.7%,28,-1,-6,$194K,7.6%,3.1%,2128,-13.7%,9.7%
"Houston, TX",April 2017,All Residential,Place/City,False,TX,0.973047302,0.4%,0.1%,2631,-7.1%,5.3%,9496,4.9%,5.2%,30,-7,2,$214K,1.9%,4.4%,4078,-7.6%,11.6%
"Houston, TX",July 2017,All Residential,Place/City,False,TX,0.974239077,0.1%,0.0%,2706,-13.8%,-0.5%,10971,4.7%,13.0%,28,1,-1,$210K,-6.7%,-2.3%,4012,-3.6%,6.3%
"Houston, TX",December 2017,All Residential,Place/City,False,TX,0.965274965,-0.1%,-0.2%,2675,11.0%,-1.0%,8227,-9.4%,2.1%,44,-3,-1,$217K,4.2%,0.8%,2127,-25.8%,8.4%
"Los Angeles, CA metro area",September 2017,All Residential,Metro,False,CA,0.999214114,-0.2%,0.4%,6595,-12.9%,-3.0%,17322,-1.4%,-13.0%,41,2,2,$590K,0.0%,10.1%,7401,-9.4%,-16.5%
"Los Angeles, CA metro area",February 2018,All Residential,Metro,False,CA,0.999310360,0.4%,0.8%,4366,-2.4%,-4.0%,14551,8.9%,-4.6%,42,-5,-11,$595K,3.5%,10.2%,7372,5.5%,11.8%
"Washington, DC metro area",July 2012,All Residential,Metro,False,DC,0.984646824,-0.1%,0.5%,5553,-10.9%,5.9%,16315,-3.8%,-24.3%,32,4,-9,$341K,-2.7%,6.4%,5834,-13.0%,-7.1%
"Washington, DC metro area",October 2016,All Residential,Metro,False,DC,0.988097498,-0.1%,0.2%,5516,-8.8%,5.3%,16282,-5.9%,-16.6%,36,1,-6,$362K,-0.4%,1.8%,6110,-16.0%,-9.0%
"Washington, DC metro area",October 2017,All Residential,Metro,False,DC,0.991194338,0.1%,0.3%,6046,4.4%,9.6%,15453,-5.5%,-5.1%,28,-1,-8,$378K,2.6%,4.6%,6630,-13.3%,8.5%
"Chicago, IL metro area",September 2018,All Residential,Metro,False,IL,0.972745039,-0.2%,0.0%,7574,-24.8%,-9.4%,32170,1.2%,3.7%,36,4,0,$241K,-1.8%,2.8%,10282,-10.1%,0.3%
"Philadelphia, PA metro area",January 2015,All Residential,Metro,False,PA,0.945769295,-0.1%,0.8%,1302,-28.8%,6.5%,10259,-2.6%,7.8%,72,5,7,$145K,-3.3%,-1.7%,2260,44.7%,7.5%
"Philadelphia, PA metro area",March 2015,All Residential,Metro,False,PA,0.945559284,0.1%,0.5%,1649,26.3%,18.8%,10689,4.4%,5.2%,82,2,0,$153K,13.2%,1.7%,3249,37.8%,1.0%
"Seattle, WA metro area",November 2014,All Residential,Metro,False,WA,0.990009555,-0.3%,-0.4%,3108,-22.2%,3.8%,7318,-15.1%,-6.7%,31,4,5,$375K,1.6%,8.8%,2394,-37.3%,-6.7%
"Seattle, WA metro area",March 2018,All Residential,Metro,False,WA,1.040138519,0.5%,0.7%,3748,32.0%,-6.5%,3046,22.5%,-7.3%,7,-1,-1,$560K,6.1%,15.5%,5174,50.2%,2.0%
"Seattle, WA metro area",March 2019,All Residential,Metro,False,WA,0.997719703,0.6%,-4.2%,3281,16.7%,-12.5%,5767,11.4%,89.3%,19,-20,12,$560K,2.8%,0.0%,5282,76.2%,2.1%
"Seattle, WA metro area",July 2019,All Residential,Metro,False,WA,0.999170115,-0.4%,-1.4%,4713,-0.3%,-0.7%,7771,-3.0%,6.1%,14,3,5,$562K,-3.1%,-2.3%,4799,-12.0%,-13.1%
"Los Angeles, CA",December 2018,All Residential,Place/City,False,CA,0.989609027,-0.4%,-1.1%,1883,-2.7%,-18.1%,6409,-15.7%,34.1%,46,4,4,$690K,-1.3%,4.5%,1294,-46.1%,-2.9%
"Los Angeles, CA",September 2019,All Residential,Place/City,False,CA,0.994863727,0.1%,-0.4%,2226,-10.0%,11.1%,7929,-0.3%,2.4%,51,1,13,$738K,1.1%,7.7%,2873,-0.7%,-6.0%
"Houston, TX",June 2016,All Residential,Place/City,False,TX,0.977134773,0.4%,-0.4%,2999,7.7%,-0.1%,9500,2.6%,24.8%,29,1,9,$215K,0.7%,5.1%,3926,3.3%,5.0%
"Houston, TX",December 2019,All Residential,Place/City,False,TX,0.970507666,-0.1%,0.1%,2871,24.0%,14.9%,9252,-8.3%,0.0%,53,8,2,$248K,11.7%,14.0%,2118,-22.2%,-2.1%
"Washington, DC metro area",May 2018,All Residential,Metro,False,DC,0.996075992,0.1%,0.2%,7809,16.6%,-1.0%,14764,8.3%,-7.1%,14,1,-1,$410K,1.2%,2.5%,10262,-0.8%,3.5%
"Washington, DC metro area",October 2019,All Residential,Metro,False,DC,0.993779743,0.1%,0.2%,6082,4.3%,3.4%,13793,-3.9%,-14.6%,34,-1,-9,$410K,2.5%,5.1%,6396,-9.3%,-1.7%
"Chicago, IL metro area",March 2012,All Residential,Metro,False,IL,0.945152834,0.4%,0.0%,5776,32.7%,20.4%,41241,1.8%,-19.0%,101,2,-3,$150K,11.1%,-2.0%,11729,20.3%,-6.2%
"Boston, MA metro area",October 2018,All Residential,Metro,False,MA,0.996334627,-0.1%,-0.3%,4251,7.2%,-2.0%,10269,-0.6%,21.1%,16,0,2,$470K,0.0%,5.2%,5478,-14.7%,15.8%
"Los Angeles, CA",April 2013,All Residential,Place/City,False,CA,1.007092557,0.3%,2.6%,2581,5.1%,0.9%,4242,10.6%,-46.8%,18,0,-31,$430K,3.6%,32.3%,3516,19.1%,11.4%
"Los Angeles, CA",January 2014,All Residential,Place/City,False,CA,0.994939423,-0.1%,0.0%,1840,-22.4%,-10.5%,5102,9.2%,26.9%,33,8,5,$450K,-4.3%,26.8%,2915,73.7%,4.4%
"Los Angeles, CA",May 2015,All Residential,Place/City,False,CA,0.998227238,0.0%,-0.2%,2472,-3.4%,-1.6%,5967,2.4%,4.1%,25,2,4,$539K,-2.0%,4.7%,3210,-4.5%,-5.4%
"Los Angeles, CA metro area",March 2012,All Residential,Metro,False,CA,0.979161095,0.2%,0.0%,6825,29.3%,3.2%,22580,-7.0%,-27.9%,64,-4,-7,$310K,3.3%,-3.1%,8423,3.7%,-17.6%
"Los Angeles, CA metro area",October 2013,All Residential,Metro,False,CA,1.000332987,-0.4%,0.8%,6686,7.4%,-7.8%,14290,-1.2%,9.0%,22,3,-13,$437K,1.0%,26.7%,7681,-2.6%,8.8%
"Los Angeles, CA metro area",May 2019,All Residential,Metro,False,CA,0.995577594,0.3%,-0.9%,6624,9.9%,-1.3%,19986,2.7%,16.6%,46,-2,12,$630K,0.6%,0.0%,8779,5.9%,-2.0%
"Washington, DC metro area",December 2014,All Residential,Metro,False,DC,0.984237981,0.0%,-0.2%,5242,27.3%,4.7%,14673,-12.4%,12.2%,51,9,13,$370K,4.2%,4.3%,3507,-18.0%,7.4%
"Washington, DC metro area",October 2015,All Residential,Metro,False,DC,0.985662739,-0.1%,0.1%,5238,-7.3%,2.6%,19523,-4.4%,2.4%,42,2,2,$355K,1.4%,-0.1%,6715,-7.2%,5.6%
"Washington, DC metro area",January 2017,All Residential,Metro,False,DC,0.986451601,-0.1%,0.5%,4134,-26.1%,9.2%,11856,-5.4%,-15.3%,49,6,-12,$357K,-4.0%,3.6%,5426,42.6%,13.2%
"Chicago, IL metro area",March 2014,All Residential,Metro,False,IL,0.967714727,-0.1%,0.5%,6302,25.5%,-9.0%,29125,6.0%,-3.2%,61,-4,-5,$175K,10.9%,13.2%,12143,31.4%,10.2%
"Boston, MA metro area",May 2014,All Residential,Metro,False,MA,0.992877662,0.4%,0.7%,4424,34.9%,-4.0%,22231,12.0%,-2.4%,73,-3,-5,$385K,5.0%,5.5%,7698,4.1%,0.1%
"Boston, MA metro area",May 2016,All Residential,Metro,False,MA,1.000682367,0.6%,0.4%,4598,26.0%,14.5%,9996,2.3%,-17.4%,11,-5,-1,$426K,2.6%,5.2%,7127,1.3%,-15.2%
"Boston, MA metro area",February 2019,All Residential,Metro,False,MA,0.983906187,-0.1%,-0.9%,2429,-10.7%,14.6%,6831,2.6%,25.5%,39,5,11,$454K,-3.4%,3.4%,3860,3.7%,-5.2%
"Seattle, WA metro area",April 2013,All Residential,Metro,False,WA,1.005308747,0.5%,2.1%,3803,12.9%,20.9%,6461,7.0%,-31.4%,15,-8,-32,$330K,1.8%,13.8%,4888,10.7%,14.2%
"Seattle, WA metro area",March 2015,All Residential,Metro,False,WA,1.004831144,0.8%,0.6%,3826,46.2%,17.4%,5913,0.9%,-11.5%,16,-23,-7,$385K,7.2%,12.5%,5123,31.3%,17.3%
"Seattle, WA metro area",June 2016,All Residential,Metro,False,WA,1.026305579,-0.5%,1.2%,5529,16.1%,6.8%,6055,15.6%,-13.3%,8,1,-2,$465K,5.7%,12.0%,6345,6.6%,12.2%
"Seattle, WA metro area",December 2019,All Residential,Metro,False,WA,0.992470149,-0.1%,0.7%,3677,4.0%,19.2%,3474,-28.1%,-36.9%,32,9,-8,$570K,2.3%,5.6%,1566,-32.3%,20.7%
"Phoenix, AZ",August 2013,All Residential,Place/City,False,AZ,0.986271012,-0.6%,-2.5%,2078,-11.0%,-13.6%,5659,5.8%,2.4%,36,0,1,$168K,-1.4%,34.1%,2768,9.6%,-4.2%
"Phoenix, AZ",April 2015,All Residential,Place/City,False,AZ,0.976534467,0.1%,0.1%,2294,5.4%,8.4%,6220,-0.8%,-14.4%,48,-5,-3,$193K,2.4%,12.8%,2661,-0.2%,2.3%
"Phoenix, AZ",April 2019,All Residential,Place/City,False,AZ,0.982652415,0.1%,-0.2%,2661,18.1%,7.2%,5979,-3.8%,6.0%,46,-2,8,$256K,0.4%,2.4%,2870,-1.7%,1.2%
"New York, NY",August 2016,All Residential,Place/City,False,NY,0.968764960,-0.3%,0.3%,2259,19.7%,27.0%,24510,-0.4%,30.2%,79,-11,6,$560K,-2.6%,21.7%,3316,-4.5%,5.5%
"New York, NY",January 2019,All Residential,Place/City,False,NY,0.966460203,0.2%,-0.3%,1778,-1.6%,-7.2%,21111,-3.9%,2.6%,81,3,2,$625K,-3.8%,0.8%,4188,100.9%,8.9%
"Houston, TX",October 2012,All Residential,Place/City,False,TX,0.966003564,-0.2%,0.7%,2288,6.2%,32.2%,8303,-6.3%,-27.5%,53,5,-17,$155K,3.8%,14.6%,2625,3.1%,1.1%
"Washington, DC metro area",July 2013,All Residential,Metro,False,DC,0.993289882,-0.2%,0.9%,6554,-5.5%,18.0%,15125,1.6%,-7.3%,20,5,-12,$370K,-4.5%,8.7%,7222,-4.5%,23.8%
"Chicago, IL metro area",December 2015,All Residential,Metro,False,IL,0.963212768,-0.1%,0.2%,7351,18.4%,3.3%,27169,-12.6%,-9.2%,59,4,0,$200K,1.5%,8.2%,5043,-24.7%,-7.2%
"Chicago, IL metro area",May 2017,All Residential,Metro,False,IL,0.977815709,0.1%,0.4%,10864,22.2%,7.2%,29514,3.2%,-11.5%,29,-5,-7,$250K,1.6%,6.4%,14171,6.5%,0.8%
"Boston, MA metro area",March 2013,All Residential,Metro,False,MA,0.972851560,0.4%,1.2%,2833,36.0%,-2.0%,17189,13.0%,-23.8%,111,-15,-33,$325K,2.4%,6.6%,5558,38.9%,-22.3%
"Boston, MA metro area",January 2018,All Residential,Metro,False,MA,0.990746885,-0.4%,0.4%,3010,-23.9%,-5.7%,5001,-5.9%,-18.5%,25,4,-5,$454K,-0.2%,6.8%,2892,71.1%,-14.7%
"Seattle, WA metro area",July 2016,All Residential,Metro,False,WA,1.020764261,-0.6%,0.9%,5112,-7.5%,-1.6%,6645,9.7%,-7.4%,8,0,-3,$450K,-3.2%,9.8%,5852,-7.8%,9.8%
"Seattle, WA metro area",May 2019,All Residential,Metro,False,WA,1.003720688,0.0%,-3.8%,4815,16.5%,1.0%,7774,24.3%,48.2%,9,-1,2,$592K,3.5%,1.2%,6935,24.1%,0.3%
"Phoenix, AZ",August 2014,All Residential,Place/City,False,AZ,0.974405180,0.0%,-1.2%,1845,-6.1%,-11.2%,6813,-1.7%,20.4%,51,4,15,$183K,0.5%,9.2%,2240,-5.2%,-19.1%
"Phoenix, AZ",February 2016,All Residential,Place/City,False,AZ,0.974612615,0.2%,0.3%,1639,9.1%,2.4%,6327,5.0%,-1.4%,57,2,-5,$198K,3.4%,7.0%,2615,3.7%,12.0%
"Phoenix, AZ",September 2016,All Residential,Place/City,False,AZ,0.978154144,-0.1%,-0.2%,2097,-6.8%,4.8%,6224,1.2%,4.1%,49,0,7,$225K,2.3%,12.5%,2492,1.0%,-1.1%
"Phoenix, AZ",June 2019,All Residential,Place/City,False,AZ,0.984700064,0.2%,-0.1%,2598,-9.5%,3.6%,5306,-7.8%,-7.4%,43,1,5,$266K,1.5%,3.4%,2381,-17.7%,-16.4%
"Los Angeles, CA",July 2012,All Residential,Place/City,False,CA,0.993895091,0.3%,1.3%,2692,-6.4%,15.2%,6782,-4.8%,-43.0%,36,2,-12,$350K,2.9%,6.1%,3015,-2.8%,-11.1%
"Los Angeles, CA",March 2014,All Residential,Place/City,False,CA,0.998442864,0.6%,-0.6%,2096,22.5%,-14.7%,5490,6.0%,43.1%,24,-8,6,$495K,6.5%,19.3%,3288,18.1%,11.3%
"New York, NY",June 2015,All Residential,Place/City,False,NY,0.965079043,0.3%,,1779,14.0%,,18038,1.7%,,101,-14,,$453K,-1.5%,,3578,-1.6%,
"New York, NY",April 2016,All Residential,Place/City,False,NY,0.965424684,0.2%,,1556,-16.6%,,23266,3.9%,,97,-15,,$520K,-2.8%,,4694,-2.4%,
"New York, NY",November 2018,All Residential,Place/City,False,NY,0.965510559,0.0%,-0.4%,1797,-14.2%,-4.6%,23067,-2.2%,8.6%,73,3,5,$640K,0.8%,6.7%,3268,-31.2%,3.2%
"New York, NY",April 2020,All Residential,Place/City,False,NY,0.970854298,0.8%,0.9%,715,-44.8%,-58.9%,15961,-7.1%,-26.5%,91,1,-5,$645K,-0.8%,1.6%,756,-73.9%,-84.5%
"Houston, TX",August 2012,All Residential,Place/City,False,TX,0.969732184,0.0%,0.9%,2751,4.2%,19.0%,9367,-4.6%,-22.6%,46,0,-24,$153K,-1.6%,7.1%,2964,-6.0%,-1.1%
"Houston, TX",December 2012,All Residential,Place/City,False,TX,0.968061563,0.1%,0.9%,2234,3.5%,13.5%,7213,-8.6%,-29.1%,56,3,-22,$165K,7.7%,10.1%,1823,-20.0%,-2.7%
"Houston, TX",March 2014,All Residential,Place/City,False,TX,0.980279951,0.5%,0.7%,2537,21.0%,-0.5%,5698,-1.9%,-16.4%,26,-10,-13,$179K,5.0%,10.5%,3275,16.5%,-3.7%
"Houston, TX",September 2014,All Residential,Place/City,False,TX,0.980116154,-0.3%,0.1%,2654,-6.6%,5.4%,6544,-2.9%,-9.8%,23,4,-5,$180K,-3.3%,5.2%,2917,-15.2%,-1.9%
"Houston, TX",April 2016,All Residential,Place/City,False,TX,0.971767580,0.2%,-0.5%,2499,2.4%,-4.4%,9026,0.8%,25.5%,28,-6,5,$205K,1.5%,10.8%,3655,-7.3%,-1.7%
"Houston, TX",December 2016,All Residential,Place/City,False,TX,0.967751830,-0.2%,-0.1%,2702,18.0%,9.3%,8060,-8.5%,2.1%,45,6,7,$215K,4.3%,7.5%,1963,-21.9%,-4.4%
"Los Angeles, CA metro area",February 2020,All Residential,Metro,False,CA,0.996384000,0.5%,0.8%,4377,-3.3%,12.6%,13905,5.5%,-23.9%,48,-10,-12,$635K,0.0%,5.7%,6636,6.2%,4.7%
"Los Angeles, CA metro area",July 2020,All Residential,Metro,False,CA,0.999461458,0.7%,0.5%,6275,35.6%,-4.2%,14782,-2.0%,-26.5%,42,-1,-4,$700K,6.9%,7.7%,8381,16.0%,5.1%
"Washington, DC metro area",February 2016,All Residential,Metro,False,DC,0.983691180,0.2%,0.1%,4044,6.9%,9.2%,14088,0.6%,-3.5%,64,3,3,$344K,-0.2%,-2.4%,6430,34.1%,3.8%
"Chicago, IL metro area",March 2013,All Residential,Metro,False,IL,0.962484301,0.4%,1.7%,6927,33.2%,19.9%,30074,-0.6%,-27.1%,66,-7,-35,$155K,11.4%,3.2%,11019,13.4%,-6.1%
"Boston, MA metro area",November 2015,All Residential,Metro,False,MA,0.986961208,0.0%,0.6%,3677,-13.9%,8.4%,10152,-16.0%,-37.4%,23,1,-55,$400K,2.6%,4.3%,3261,-37.8%,18.2%
"Boston, MA metro area",November 2018,All Residential,Metro,False,MA,0.993341887,-0.3%,-0.4%,4456,4.8%,-1.0%,8756,-14.7%,20.7%,17,1,2,$475K,1.0%,4.4%,3407,-37.8%,-3.5%
"Philadelphia, PA metro area",January 2014,All Residential,Metro,False,PA,0.937841181,-0.5%,0.4%,1222,-23.8%,-3.2%,9517,-1.4%,-4.5%,65,1,-12,$148K,-2.6%,9.3%,2103,55.0%,-13.4%
"Phoenix, AZ",March 2012,All Residential,Place/City,False,AZ,0.995509705,0.6%,3.4%,2533,17.3%,-16.7%,5494,-6.0%,-48.3%,49,-8,-31,$105K,3.6%,23.5%,2682,11.0%,-20.5%
"Phoenix, AZ",June 2015,All Residential,Place/City,False,AZ,0.978488868,0.0%,0.3%,2490,9.4%,18.7%,5867,-3.4%,-13.6%,45,0,-2,$201K,0.5%,12.9%,2579,-1.4%,12.9%
"Los Angeles, CA metro area",September 2014,All Residential,Metro,False,CA,0.991298338,-0.2%,-1.3%,6029,-6.6%,-3.1%,18067,3.6%,24.9%,30,6,11,$470K,-2.1%,8.6%,7618,-2.9%,-3.4%
"Los Angeles, CA metro area",April 2018,All Residential,Metro,False,CA,1.004392191,0.1%,0.3%,6055,-5.2%,1.4%,16196,8.4%,-4.3%,34,-2,-3,$610K,1.3%,8.9%,8700,8.2%,3.5%
"Los Angeles, CA metro area",September 2018,All Residential,Metro,False,CA,0.995740321,-0.4%,-0.3%,5234,-24.8%,-20.6%,19852,3.6%,14.6%,41,3,0,$615K,-2.2%,4.2%,7448,-11.5%,0.6%
"Los Angeles, CA metro area",March 2019,All Residential,Metro,False,CA,0.989986156,0.2%,-1.3%,5365,38.0%,-16.0%,18802,2.9%,25.8%,51,-9,15,$623K,3.6%,3.4%,7745,22.2%,-3.7%
"Washington, DC metro area",August 2013,All Residential,Metro,False,DC,0.992251796,-0.1%,0.9%,6288,-4.1%,12.3%,15416,1.9%,-1.7%,22,2,-13,$365K,-1.4%,9.0%,6800,-5.8%,15.4%
"Chicago, IL metro area",June 2012,All Residential,Metro,False,IL,0.954567204,0.4%,1.1%,7976,9.1%,21.8%,40976,-0.7%,-21.1%,62,-8,-21,$181K,6.2%,2.0%,10860,-4.0%,2.3%
"Chicago, IL metro area",June 2016,All Residential,Metro,False,IL,0.976140297,0.2%,0.4%,11723,15.7%,3.3%,34015,1.9%,-9.4%,33,-3,-6,$246K,4.7%,4.8%,13626,-3.1%,-0.2%
"Chicago, IL metro area",November 2018,All Residential,Metro,False,IL,0.968921396,-0.3%,-0.1%,7127,-10.8%,-1.6%,27492,-10.7%,5.8%,47,6,3,$235K,1.1%,3.8%,6375,-33.2%,-3.7%
